,Unnamed: 0,cluster_id,country,svy_yr_ed,nmothers,lat,lon,pct_no_education,pct_primary_education,pct_secondary_education,pct_higher_education,imr,yrgroup_imr,id
9100,14707,IA2015_20037,India,2015,18,17.25910563,82.18105568,0.6111111111111109,0.166666666666667,0.222222222222222,0.0,0.0,2011-2015,14707
9101,29461,IA2015_41118,India,2015,14,26.3598061836,90.1822506998,0.0714285714285714,0.14285714285714302,0.7142857142857142,0.0714285714285714,0.0,2011-2015,29461
9102,8819,IA2015_140685,India,2015,11,33.8172963526,75.0548581944,0.6363636363636359,0.0,0.36363636363636404,0.0,0.0,2011-2015,8819
9103,10199,IA2015_151262,India,2015,21,24.04579949,84.85299552,0.28571428571428603,0.14285714285714302,0.42857142857142894,0.14285714285714302,0.14285714285714302,2011-2015,10199
9104,23845,IA2015_331450,India,2015,20,27.611566899,77.790986923,0.35,0.2,0.4,0.05,0.136363636363636,2011-2015,23845
9105,16844,IA2015_220196,India,2015,16,25.8995814101,91.8788543582,0.0625,0.0625,0.625,0.25,0.0,2011-2015,16844
9106,19686,IA2015_261394,India,2015,20,20.126977,84.915503,0.25,0.2,0.55,0.0,0.0,2011-2015,19686
9107,21333,IA2015_30499,India,2015,12,28.438174968000002,95.110462611,0.0833333333333333,0.0833333333333333,0.833333333333333,0.0,0.0,2011-2015,21333
9108,15913,IA2015_20532,India,2015,14,16.693879199999998,81.1050277,0.3571428571428571,0.0714285714285714,0.3571428571428571,0.214285714285714,0.0,2011-2015,15913
9109,19876,IA2015_270114,India,2015,18,10.913842,79.836799,0.111111111111111,0.0555555555555556,0.6111111111111109,0.222222222222222,0.2,2011-2015,19876
9110,6450,IA2015_110500,India,2015,13,21.869780609,73.508705706,0.0,0.0769230769230769,0.384615384615385,0.538461538461538,0.0,2011-2015,6450
9111,17778,IA2015_240253,India,2015,8,26.43079355,94.61998547,0.0,0.125,0.75,0.125,0.0,2011-2015,17778
9112,26388,IA2015_335835,India,2015,18,27.586684521,78.378844078,0.444444444444444,0.0555555555555556,0.5,0.0,0.0909090909090909,2011-2015,26388
9113,8928,IA2015_140807,India,2015,12,33.564628086,74.9002944922,0.5,0.0,0.4166666666666671,0.0833333333333333,0.14285714285714302,2011-2015,8928
9114,10205,IA2015_151269,India,2015,13,23.98670886,84.03528007,0.7692307692307689,0.153846153846154,0.0769230769230769,0.0,0.0,2011-2015,10205
9115,14954,IA2015_200631,India,2015,13,19.0160598861,72.916768946,0.384615384615385,0.0,0.615384615384615,0.0,0.0,2011-2015,14954
9116,20120,IA2015_280193,India,2015,25,30.36699500000001,75.12420300000002,0.48,0.16,0.28,0.08,0.0,2011-2015,20120
9117,19735,IA2015_261448,India,2015,21,18.205293,81.933594,0.523809523809524,0.0476190476190476,0.42857142857142894,0.0,0.0,2011-2015,19735
9118,9247,IA2015_150221,India,2015,18,23.61162753,84.68306579,0.444444444444444,0.222222222222222,0.277777777777778,0.0555555555555556,0.0769230769230769,2011-2015,9247
9119,10783,IA2015_160564,India,2015,16,14.4475752733,75.8272205457,0.1875,0.0625,0.6875,0.0625,0.18181818181818202,2011-2015,10783
9120,22693,IA2015_311187,India,2015,16,10.756608384300003,79.85011215760001,0.375,0.1875,0.3125,0.125,0.0,2011-2015,22693
9121,7362,IA2015_120431,India,2015,19,30.390406110300002,77.2269780775,0.0526315789473684,0.0,0.578947368421053,0.368421052631579,0.0,2011-2015,7362
9122,30722,IA2015_51199,India,2015,22,25.441017531,85.62637048399999,0.5,0.31818181818181795,0.136363636363636,0.0454545454545455,0.0,2011-2015,30722
9123,12178,IA2015_190235,India,2015,12,26.7655931561,78.6777534433,0.166666666666667,0.25,0.5,0.0833333333333333,0.1,2011-2015,12178
9124,12471,IA2015_190546,India,2015,17,23.0416195276,76.8884488615,0.3529411764705879,0.11764705882352902,0.529411764705882,0.0,0.0,2011-2015,12471
9125,23482,IA2015_330795,India,2015,14,25.384756766,80.01022041899999,0.3571428571428571,0.0714285714285714,0.5714285714285711,0.0,0.0,2011-2015,23482
9126,27079,IA2015_340489,India,2015,17,30.087766184,78.270659507,0.17647058823529396,0.0588235294117647,0.529411764705882,0.23529411764705901,0.0,2011-2015,27079
9127,29906,IA2015_50338,India,2015,20,26.357812149,87.167260159,0.35,0.3,0.35,0.0,0.0666666666666667,2011-2015,29906
9128,29396,IA2015_41048,India,2015,15,26.1913549987,90.0287342458,0.266666666666667,0.266666666666667,0.4666666666666671,0.0,0.0,2011-2015,29396
9129,29681,IA2015_50092,India,2015,20,27.135337613,84.671745898,0.6,0.3,0.1,0.0,0.0909090909090909,2011-2015,29681
9130,14997,IA2015_200674,India,2015,15,20.6802879348,77.034245749,0.0,0.0,0.5333333333333329,0.4666666666666671,0.0,2011-2015,14997
9131,23031,IA2015_330011,India,2015,14,27.116762124,83.052076305,0.28571428571428603,0.0714285714285714,0.42857142857142894,0.214285714285714,0.14285714285714302,2011-2015,23031
9132,32102,IA2015_70899,India,2015,17,20.928002613900002,81.64647322340001,0.23529411764705901,0.3529411764705879,0.411764705882353,0.0,0.0,2011-2015,32102
9133,11184,IA2015_161008,India,2015,19,15.8658567466,74.5106800066,0.0526315789473684,0.157894736842105,0.6842105263157889,0.10526315789473699,0.0,2011-2015,11184
9134,31950,IA2015_70730,India,2015,22,22.2722608981,81.66569812979999,0.590909090909091,0.0909090909090909,0.31818181818181795,0.0,0.0909090909090909,2011-2015,31950
9135,18980,IA2015_260631,India,2015,17,19.852722,84.657985,0.3529411764705879,0.3529411764705879,0.294117647058824,0.0,0.14285714285714302,2011-2015,18980
9136,14465,IA2015_200114,India,2015,21,16.9000441427,74.3587057374,0.14285714285714302,0.19047619047619,0.666666666666667,0.0,0.0,2011-2015,14465
9137,20274,IA2015_280371,India,2015,14,31.139707,76.115267,0.0714285714285714,0.214285714285714,0.5714285714285711,0.14285714285714302,0.0,2011-2015,20274
9138,28618,IA2015_40179,India,2015,16,26.829540970900002,91.8198097499,0.5,0.0625,0.375,0.0625,0.0,2011-2015,28618
9139,15369,IA2015_201069,India,2015,13,20.6169118606,79.86566471270001,0.0769230769230769,0.153846153846154,0.615384615384615,0.153846153846154,0.0,2011-2015,15369
9140,17882,IA2015_240381,India,2015,12,25.79777336,94.0993839,0.4166666666666671,0.166666666666667,0.4166666666666671,0.0,0.33333333333333304,2011-2015,17882
9141,8287,IA2015_140073,India,2015,14,32.9342820961,75.13513333739999,0.0714285714285714,0.0,0.5,0.42857142857142894,0.0,2011-2015,8287
9142,22136,IA2015_310578,India,2015,18,11.4213297791,76.8681847599,0.0,0.111111111111111,0.7777777777777779,0.111111111111111,0.0,2011-2015,22136
9143,7686,IA2015_120797,India,2015,17,30.5939735791,77.0319497186,0.23529411764705901,0.11764705882352902,0.529411764705882,0.11764705882352902,0.0,2011-2015,7686
9144,28450,IA2015_360472,India,2015,11,17.5859775461,77.7000876841,0.545454545454545,0.18181818181818202,0.272727272727273,0.0,0.0,2011-2015,28450
9145,20169,IA2015_280249,India,2015,21,30.301684,76.31496700000002,0.28571428571428603,0.23809523809523805,0.42857142857142894,0.0476190476190476,0.28571428571428603,2011-2015,20169
9146,25133,IA2015_333656,India,2015,19,28.973089709,79.01864629800001,0.8947368421052628,0.0526315789473684,0.0526315789473684,0.0,0.10526315789473699,2011-2015,25133
9147,17702,IA2015_240157,India,2015,20,26.25402885,94.821511,0.1,0.1,0.65,0.15,0.0,2011-2015,17702
9148,28193,IA2015_360134,India,2015,19,18.1202329653,78.1606483517,0.6842105263157889,0.10526315789473699,0.21052631578947398,0.0,0.0,2011-2015,28193
9149,7839,IA2015_130077,India,2015,19,30.60524458,77.17447082,0.157894736842105,0.10526315789473699,0.631578947368421,0.10526315789473699,0.0,2011-2015,7839
9150,13736,IA2015_191871,India,2015,22,26.6562697,78.7206144274,0.7272727272727271,0.0454545454545455,0.18181818181818202,0.0454545454545455,0.0909090909090909,2011-2015,13736
9151,21037,IA2015_30152,India,2015,21,27.571282058,96.032712715,0.666666666666667,0.19047619047619,0.14285714285714302,0.0,0.111111111111111,2011-2015,21037
9152,31580,IA2015_70315,India,2015,23,21.0887555203,80.7335055785,0.39130434782608703,0.21739130434782605,0.34782608695652195,0.0434782608695652,0.0,2011-2015,31580
9153,23361,IA2015_330593,India,2015,22,26.64919969,81.588130544,0.7272727272727271,0.136363636363636,0.0909090909090909,0.0454545454545455,0.23076923076923106,2011-2015,23361
9154,24271,IA2015_332175,India,2015,15,28.229469893,80.268962337,0.666666666666667,0.0,0.33333333333333304,0.0,0.0,2011-2015,24271
9155,27791,IA2015_350479,India,2015,18,23.2329427569,88.7205229291,0.166666666666667,0.38888888888888895,0.444444444444444,0.0,0.0,2011-2015,27791
9156,23559,IA2015_330927,India,2015,26,27.255851995,82.99527999600001,0.5,0.269230769230769,0.19230769230769199,0.0384615384615385,0.0384615384615385,2011-2015,23559
9157,19858,IA2015_270086,India,2015,22,10.908145,79.835072,0.0909090909090909,0.31818181818181795,0.45454545454545503,0.136363636363636,0.0,2011-2015,19858
9158,15340,IA2015_201035,India,2015,21,20.249028805,77.1434379011,0.33333333333333304,0.23809523809523805,0.42857142857142894,0.0,0.0,2011-2015,15340
9159,7489,IA2015_120572,India,2015,20,28.0030401344,76.1235338364,0.5,0.25,0.2,0.05,0.0,2011-2015,7489
9160,25751,IA2015_334729,India,2015,14,27.450338217,80.304689782,0.7142857142857142,0.0,0.28571428571428603,0.0,0.0,2011-2015,25751
9161,29440,IA2015_41097,India,2015,17,27.3702943706,95.307623679,0.11764705882352902,0.17647058823529396,0.529411764705882,0.17647058823529396,0.0,2011-2015,29440
9162,12865,IA2015_190955,India,2015,16,22.708581917800004,75.83910378899999,0.0,0.0625,0.6875,0.25,0.28571428571428603,2011-2015,12865
9163,9994,IA2015_151040,India,2015,20,24.19886499,86.32309521,0.3,0.2,0.45,0.05,0.0833333333333333,2011-2015,9994
9164,29312,IA2015_40959,India,2015,21,26.309729345,90.1186675759,0.14285714285714302,0.0952380952380952,0.7142857142857142,0.0476190476190476,0.0,2011-2015,29312
9165,5874,IA2015_100095,India,2015,15,15.4847341106,73.8355102308,0.266666666666667,0.133333333333333,0.6,0.0,0.0,2011-2015,5874
9166,31459,IA2015_70179,India,2015,20,20.3023679101,81.7374183741,0.35,0.3,0.35,0.0,0.0,2011-2015,31459
9167,7356,IA2015_120425,India,2015,22,29.1675419689,76.1032419587,0.5,0.136363636363636,0.272727272727273,0.0909090909090909,0.0,2011-2015,7356
9168,26326,IA2015_335727,India,2015,22,26.580794228000002,82.51310154800001,0.5,0.136363636363636,0.272727272727273,0.0909090909090909,0.0,2011-2015,26326
9169,8197,IA2015_130528,India,2015,13,32.03414354,76.13825119,0.0,0.307692307692308,0.615384615384615,0.0769230769230769,0.0,2011-2015,8197
9170,24838,IA2015_333141,India,2015,20,25.539732797,81.893258298,0.55,0.1,0.2,0.15,0.0769230769230769,2011-2015,24838
9171,29254,IA2015_40891,India,2015,22,27.4418150157,94.5246192477,0.0454545454545455,0.0909090909090909,0.6363636363636359,0.22727272727272704,0.0,2011-2015,29254
9172,5939,IA2015_10075,India,2015,15,13.256245999999999,93.00489300000001,0.266666666666667,0.4,0.33333333333333304,0.0,0.0,2011-2015,5939
9173,8077,IA2015_130377,India,2015,16,31.44113242,76.71102628,0.0625,0.0,0.4375,0.5,0.0,2011-2015,8077
9174,29829,IA2015_50251,India,2015,18,25.610595443,85.17766551300001,0.111111111111111,0.222222222222222,0.5,0.166666666666667,0.0,2011-2015,29829
9175,11578,IA2015_170223,India,2015,17,11.716304344000001,75.5675230084,0.0,0.0,0.7647058823529409,0.23529411764705901,0.0,2011-2015,11578
9176,20399,IA2015_280509,India,2015,15,30.880165,76.412497,0.0666666666666667,0.0666666666666667,0.866666666666667,0.0,0.0,2011-2015,20399
9177,17523,IA2015_230595,India,2015,16,23.23534899,92.90976727,0.0,0.125,0.875,0.0,0.18181818181818202,2011-2015,17523
9178,24406,IA2015_332397,India,2015,18,28.36604067,79.424815142,0.222222222222222,0.0555555555555556,0.444444444444444,0.277777777777778,0.0,2011-2015,24406
9179,28804,IA2015_40388,India,2015,19,27.1327905247,94.07891250530001,0.21052631578947398,0.157894736842105,0.631578947368421,0.0,0.0,2011-2015,28804
9180,17968,IA2015_240498,India,2015,15,26.367871500000003,94.94026958,0.2,0.2,0.5333333333333329,0.0666666666666667,0.0,2011-2015,17968
9181,29188,IA2015_40814,India,2015,17,26.625158587399998,92.79560182639999,0.0588235294117647,0.11764705882352902,0.647058823529412,0.17647058823529396,0.0,2011-2015,29188
9182,24933,IA2015_333312,India,2015,19,26.947539141,82.92931305,0.631578947368421,0.10526315789473699,0.263157894736842,0.0,0.0588235294117647,2011-2015,24933
9183,16097,IA2015_20891,India,2015,13,16.45484185,80.7956586,0.23076923076923106,0.384615384615385,0.307692307692308,0.0769230769230769,0.2,2011-2015,16097
9184,10814,IA2015_160596,India,2015,17,16.8016240908,77.1366722063,0.882352941176471,0.0588235294117647,0.0588235294117647,0.0,0.0,2011-2015,10814
9185,7322,IA2015_120388,India,2015,19,29.421080339899998,75.0977194368,0.526315789473684,0.10526315789473699,0.263157894736842,0.10526315789473699,0.14285714285714302,2011-2015,7322
9186,19490,IA2015_261186,India,2015,17,20.242347,86.229182,0.0,0.23529411764705901,0.7647058823529409,0.0,0.0,2011-2015,19490
9187,19675,IA2015_261383,India,2015,20,21.797898,83.919485,0.0,0.15,0.7,0.15,0.0,2011-2015,19675
9188,9090,IA2015_150045,India,2015,18,23.19010815,84.82318074,0.111111111111111,0.111111111111111,0.7777777777777779,0.0,0.0,2011-2015,9090
9189,7896,IA2015_130149,India,2015,13,31.6089164,78.46942506,0.153846153846154,0.0,0.615384615384615,0.23076923076923106,0.0,2011-2015,7896
9190,22276,IA2015_310731,India,2015,18,11.244537615699999,76.9562287304,0.166666666666667,0.0555555555555556,0.555555555555556,0.222222222222222,0.0,2011-2015,22276
9191,29666,IA2015_50077,India,2015,23,25.121886571999998,83.514539637,0.7826086956521741,0.0869565217391304,0.130434782608696,0.0,0.04,2011-2015,29666
9192,10219,IA2015_151284,India,2015,19,22.97150791,86.13704816,0.578947368421053,0.0526315789473684,0.368421052631579,0.0,0.133333333333333,2011-2015,10219
9193,19953,IA2015_270248,India,2015,20,16.727382000000002,82.228989,0.25,0.2,0.5,0.05,0.0,2011-2015,19953
9194,28739,IA2015_40313,India,2015,15,26.6299802683,93.8725519176,0.0,0.0666666666666667,0.8,0.133333333333333,0.0,2011-2015,28739
9195,25886,IA2015_334981,India,2015,15,28.340403617,79.50715434,0.133333333333333,0.133333333333333,0.6,0.133333333333333,0.25,2011-2015,25886
9196,7661,IA2015_120770,India,2015,14,28.27782980360001,76.7899471799,0.14285714285714302,0.0714285714285714,0.7142857142857142,0.0714285714285714,0.0,2011-2015,7661
9197,13577,IA2015_191699,India,2015,22,24.217503,75.337537,0.681818181818182,0.272727272727273,0.0454545454545455,0.0,0.0,2011-2015,13577
9198,17731,IA2015_240194,India,2015,8,26.21794483,94.35380386,0.0,0.125,0.875,0.0,0.0,2011-2015,17731
9199,17424,IA2015_230474,India,2015,14,24.23535873,92.68261703,0.14285714285714302,0.5,0.3571428571428571,0.0,0.0,2011-2015,17424
9200,15088,IA2015_200769,India,2015,7,16.4784435751,73.584514452,0.14285714285714302,0.14285714285714302,0.7142857142857142,0.0,0.0,2011-2015,15088
9201,26367,IA2015_335800,India,2015,16,28.75936151,77.271558525,0.25,0.25,0.4375,0.0625,0.0,2011-2015,26367
9202,16534,IA2015_210470,India,2015,18,24.6787686675,94.03033870280001,0.277777777777778,0.33333333333333304,0.38888888888888895,0.0,0.0,2011-2015,16534
9203,21782,IA2015_310183,India,2015,19,12.6682958299,78.62209941100001,0.0526315789473684,0.0526315789473684,0.736842105263158,0.157894736842105,0.0,2011-2015,21782
9204,15846,IA2015_20406,India,2015,14,14.41977839,80.09688612,0.42857142857142894,0.0714285714285714,0.5,0.0,0.2,2011-2015,15846
9205,25011,IA2015_333441,India,2015,15,25.617502341999998,81.236348222,0.5333333333333329,0.2,0.266666666666667,0.0,0.25,2011-2015,25011
9206,8305,IA2015_140092,India,2015,12,34.2131408263,74.7796710729,0.4166666666666671,0.0,0.4166666666666671,0.166666666666667,0.25,2011-2015,8305
9207,30013,IA2015_50449,India,2015,19,24.902636489000002,83.761593362,0.631578947368421,0.157894736842105,0.21052631578947398,0.0,0.0,2011-2015,30013
9208,13084,IA2015_191184,India,2015,19,25.4229637873,77.7388958747,0.315789473684211,0.10526315789473699,0.368421052631579,0.21052631578947398,0.0,2011-2015,13084
9209,22971,IA2015_320242,India,2015,19,24.0578316818,91.58829272790001,0.10526315789473699,0.21052631578947398,0.631578947368421,0.0526315789473684,0.14285714285714302,2011-2015,22971
9210,8149,IA2015_130470,India,2015,16,30.92702238,76.77266871,0.0625,0.375,0.5,0.0625,0.0,2011-2015,8149
9211,11825,IA2015_170529,India,2015,16,9.84028520706,76.41069352560001,0.0,0.0625,0.5625,0.375,0.0,2011-2015,11825
9212,7160,IA2015_120204,India,2015,18,28.04571810880001,76.1217160559,0.166666666666667,0.166666666666667,0.666666666666667,0.0,0.0,2011-2015,7160
9213,10165,IA2015_151225,India,2015,15,22.2325409,85.7526298,0.733333333333333,0.0,0.266666666666667,0.0,0.0,2011-2015,10165
9214,6473,IA2015_110526,India,2015,21,21.55331602,70.708378006,0.33333333333333304,0.19047619047619,0.4761904761904761,0.0,0.0,2011-2015,6473
9215,12514,IA2015_190591,India,2015,16,26.523003015700002,78.5507116751,0.5625,0.3125,0.125,0.0,0.0,2011-2015,12514
9216,12656,IA2015_190738,India,2015,19,22.3036971627,76.8931545018,0.736842105263158,0.157894736842105,0.10526315789473699,0.0,0.111111111111111,2011-2015,12656
9217,21275,IA2015_30434,India,2015,16,27.593514106,91.866312735,0.1875,0.0,0.5625,0.25,0.0,2011-2015,21275
9218,10415,IA2015_160148,India,2015,11,13.0660667773,74.7990584674,0.0909090909090909,0.272727272727273,0.36363636363636404,0.272727272727273,0.0,2011-2015,10415
9219,16958,IA2015_220347,India,2015,14,25.360387911999997,90.3594651611,0.0,0.0,0.857142857142857,0.14285714285714302,0.0,2011-2015,16958
9220,14207,IA2015_192359,India,2015,24,22.491942741,74.51632543,0.958333333333333,0.0416666666666667,0.0,0.0,0.0,2011-2015,14207
9221,15877,IA2015_20463,India,2015,17,17.45500856,81.93310271,0.47058823529411803,0.294117647058824,0.17647058823529396,0.0588235294117647,0.111111111111111,2011-2015,15877
9222,28198,IA2015_360139,India,2015,18,18.0449708416,79.8628295343,0.33333333333333304,0.111111111111111,0.444444444444444,0.111111111111111,0.0,2011-2015,28198
9223,6035,IA2015_110031,India,2015,18,21.624673385,73.012091018,0.555555555555556,0.0,0.38888888888888895,0.0555555555555556,0.0,2011-2015,6035
9224,29972,IA2015_50406,India,2015,18,25.449118026999997,86.069673721,0.555555555555556,0.166666666666667,0.222222222222222,0.0555555555555556,0.0,2011-2015,29972
9225,17575,IA2015_230658,India,2015,15,21.99070024,92.91689544,0.0666666666666667,0.733333333333333,0.2,0.0,0.0,2011-2015,17575
9226,25095,IA2015_333582,India,2015,23,29.144615128,77.623624045,0.652173913043478,0.0,0.260869565217391,0.0869565217391304,0.0,2011-2015,25095
9227,31039,IA2015_51539,India,2015,17,26.928463066,84.29996866399999,0.7647058823529409,0.0,0.23529411764705901,0.0,0.0,2011-2015,31039
9228,16745,IA2015_220062,India,2015,20,25.913462167,90.65860033290001,0.05,0.1,0.8,0.05,0.0,2011-2015,16745
9229,29400,IA2015_41052,India,2015,18,27.1996829952,94.5211791369,0.222222222222222,0.0555555555555556,0.666666666666667,0.0555555555555556,0.0,2011-2015,29400
9230,7565,IA2015_120666,India,2015,21,29.1357119833,76.0928748895,0.33333333333333304,0.19047619047619,0.42857142857142894,0.0476190476190476,0.222222222222222,2011-2015,7565
9231,20739,IA2015_300038,India,2015,14,27.34298476650001,88.6303899602,0.14285714285714302,0.214285714285714,0.5714285714285711,0.0714285714285714,0.0,2011-2015,20739
9232,25526,IA2015_334331,India,2015,17,28.839357248000002,78.778510916,0.411764705882353,0.11764705882352902,0.411764705882353,0.0588235294117647,0.0,2011-2015,25526
9233,12635,IA2015_190717,India,2015,16,22.2609966652,78.1277385786,0.1875,0.125,0.625,0.0625,0.0,2011-2015,12635
9234,11112,IA2015_160932,India,2015,20,14.428848388499999,74.96248338,0.05,0.4,0.5,0.05,0.0,2011-2015,11112
9235,20659,IA2015_280807,India,2015,15,31.24810200000001,75.750781,0.0666666666666667,0.133333333333333,0.8,0.0,0.111111111111111,2011-2015,20659
9236,19242,IA2015_260913,India,2015,24,21.72037000000001,86.89568,0.208333333333333,0.125,0.5,0.166666666666667,0.0833333333333333,2011-2015,19242
9237,21075,IA2015_30196,India,2015,10,27.343540251,93.03633437,0.6,0.2,0.2,0.0,0.0,2011-2015,21075
9238,18794,IA2015_260432,India,2015,17,20.340889999999998,86.42361899999999,0.0,0.23529411764705901,0.7058823529411771,0.0588235294117647,0.0,2011-2015,18794
9239,8114,IA2015_130429,India,2015,16,30.65257259,77.42899942,0.25,0.4375,0.3125,0.0,0.0,2011-2015,8114
9240,11469,IA2015_170086,India,2015,11,12.5128707099,75.0932196945,0.0,0.36363636363636404,0.545454545454545,0.0909090909090909,0.0,2011-2015,11469
9241,12332,IA2015_190400,India,2015,15,23.2088022294,77.0907559593,0.33333333333333304,0.133333333333333,0.5333333333333329,0.0,0.1,2011-2015,12332
9242,27040,IA2015_340447,India,2015,11,29.031296334,79.49600599600001,0.0909090909090909,0.18181818181818202,0.18181818181818202,0.545454545454545,0.0,2011-2015,27040
9243,21751,IA2015_310147,India,2015,23,10.972103320699999,78.0817114518,0.130434782608696,0.0,0.5217391304347829,0.34782608695652195,0.0,2011-2015,21751
9244,6736,IA2015_110822,India,2015,9,23.062783729,70.07974638600001,0.111111111111111,0.111111111111111,0.7777777777777779,0.0,0.33333333333333304,2011-2015,6736
9245,6486,IA2015_110541,India,2015,15,21.63408101,69.623000332,0.2,0.0,0.6,0.2,0.0,2011-2015,6486
9246,29474,IA2015_41132,India,2015,20,26.5014846565,90.896119864,0.55,0.3,0.1,0.05,0.0,2011-2015,29474
9247,27231,IA2015_340668,India,2015,13,30.448378366,78.559562912,0.6923076923076921,0.0,0.23076923076923106,0.0769230769230769,0.0,2011-2015,27231
9248,8458,IA2015_140271,India,2015,17,33.6427042581,74.91164106949999,0.882352941176471,0.0,0.11764705882352902,0.0,0.0,2011-2015,8458
9249,29234,IA2015_40867,India,2015,21,25.8600211333,92.9350587041,0.42857142857142894,0.0952380952380952,0.4761904761904761,0.0,0.0,2011-2015,29234
9250,27619,IA2015_350283,India,2015,18,22.7084403187,88.18644168610001,0.0555555555555556,0.277777777777778,0.666666666666667,0.0,0.0,2011-2015,27619
9251,22901,IA2015_320129,India,2015,19,24.300744717199997,92.0424616927,0.10526315789473699,0.368421052631579,0.47368421052631604,0.0526315789473684,0.0,2011-2015,22901
9252,9808,IA2015_150832,India,2015,15,23.61351183,85.95337535,0.8,0.0,0.2,0.0,0.111111111111111,2011-2015,9808
9253,12740,IA2015_190828,India,2015,20,23.1909916825,75.3292520463,0.55,0.2,0.2,0.05,0.0,2011-2015,12740
9254,8403,IA2015_140208,India,2015,14,33.0797108828,75.8302305421,0.857142857142857,0.0,0.14285714285714302,0.0,0.0,2011-2015,8403
9255,15380,IA2015_201080,India,2015,15,17.884086239200002,76.3667628581,0.4666666666666671,0.133333333333333,0.4,0.0,0.0833333333333333,2011-2015,15380
9256,29048,IA2015_40660,India,2015,12,26.1830192025,91.75883571899999,0.25,0.25,0.5,0.0,0.0,2011-2015,29048
9257,16541,IA2015_210479,India,2015,20,24.6454458404,93.9848012585,0.15,0.1,0.5,0.25,0.0,2011-2015,16541
9258,8028,IA2015_130316,India,2015,13,31.73001826,76.21700457,0.0769230769230769,0.153846153846154,0.7692307692307689,0.0,0.0,2011-2015,8028
9259,26670,IA2015_340016,India,2015,18,30.299860861,78.000061363,0.33333333333333304,0.0,0.666666666666667,0.0,0.0,2011-2015,26670
9260,11982,IA2015_190031,India,2015,18,24.7855750123,79.8137134966,0.555555555555556,0.277777777777778,0.166666666666667,0.0,0.0909090909090909,2011-2015,11982
9261,26220,IA2015_335544,India,2015,20,27.199113293000003,82.529035534,0.65,0.1,0.25,0.0,0.0,2011-2015,26220
9262,28976,IA2015_40580,India,2015,12,26.495004911,90.09649242,0.0833333333333333,0.0,0.916666666666667,0.0,0.0,2011-2015,28976
9263,20140,IA2015_280214,India,2015,17,29.660938,75.193555,0.17647058823529396,0.411764705882353,0.3529411764705879,0.0588235294117647,0.0,2011-2015,20140
9264,22582,IA2015_311070,India,2015,17,10.5397579423,78.16152011220001,0.17647058823529396,0.411764705882353,0.411764705882353,0.0,0.111111111111111,2011-2015,22582
9265,9778,IA2015_150800,India,2015,14,23.86420584,84.41357847,0.5,0.28571428571428603,0.14285714285714302,0.0714285714285714,0.0,2011-2015,9778
9266,12071,IA2015_190123,India,2015,19,23.954415603,77.3331204538,0.578947368421053,0.263157894736842,0.157894736842105,0.0,0.0,2011-2015,12071
9267,22463,IA2015_310937,India,2015,12,11.4613682904,79.7881198501,0.0833333333333333,0.4166666666666671,0.4166666666666671,0.0833333333333333,0.0,2011-2015,22463
9268,13298,IA2015_191408,India,2015,20,23.8126525464,78.0171493752,0.5,0.4,0.1,0.0,0.0,2011-2015,13298
9269,21503,IA2015_30707,India,2015,8,28.536403229,94.287735445,0.5,0.375,0.125,0.0,0.0,2011-2015,21503
9270,29949,IA2015_50382,India,2015,18,26.515252168000004,85.785126697,0.7222222222222221,0.166666666666667,0.0555555555555556,0.0555555555555556,0.0,2011-2015,29949
9271,16895,IA2015_220259,India,2015,20,25.5189955665,91.24360416639999,0.05,0.4,0.5,0.05,0.0,2011-2015,16895
9272,14592,IA2015_200252,India,2015,23,18.2243429863,75.6823991016,0.0434782608695652,0.17391304347826098,0.608695652173913,0.17391304347826098,0.0666666666666667,2011-2015,14592
9273,32269,IA2015_80104,India,2015,7,20.24934876,73.04991199,0.7142857142857142,0.0,0.14285714285714302,0.14285714285714302,0.0,2011-2015,32269
9274,25047,IA2015_333513,India,2015,19,27.684087317,78.74497297,0.578947368421053,0.263157894736842,0.10526315789473699,0.0526315789473684,0.1,2011-2015,25047
9275,15401,IA2015_201101,India,2015,17,16.7069886924,74.2085420079,0.0,0.0,0.647058823529412,0.3529411764705879,0.0,2011-2015,15401
9276,10437,IA2015_160172,India,2015,18,18.0132727845,77.5296795674,0.33333333333333304,0.166666666666667,0.5,0.0,0.0,2011-2015,10437
9277,10381,IA2015_160109,India,2015,20,13.492401767899999,78.0895984288,0.6,0.05,0.35,0.0,0.0,2011-2015,10381
9278,8102,IA2015_130414,India,2015,11,32.26888731,78.10103091,0.0,0.0,1.0,0.0,0.0714285714285714,2011-2015,8102
9279,30271,IA2015_50722,India,2015,17,25.104805175,84.742770425,0.588235294117647,0.0588235294117647,0.294117647058824,0.0588235294117647,0.0,2011-2015,30271
9280,25884,IA2015_334976,India,2015,19,28.007943729,78.066617164,0.157894736842105,0.263157894736842,0.421052631578947,0.157894736842105,0.0909090909090909,2011-2015,25884
9281,23871,IA2015_331496,India,2015,12,25.307078996999998,80.593718853,0.833333333333333,0.0833333333333333,0.0833333333333333,0.0,0.0625,2011-2015,23871
9282,30749,IA2015_51229,India,2015,27,25.117576905,83.869350019,0.407407407407407,0.0740740740740741,0.5185185185185179,0.0,0.111111111111111,2011-2015,30749
9283,15956,IA2015_20600,India,2015,18,16.87323357,82.20901323,0.277777777777778,0.33333333333333304,0.38888888888888895,0.0,0.0,2011-2015,15956
